"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"Nevin Community","NC","Charlotte","Mecklenburg","Charlotte",3319,1149,0.007011393514461,0.0105540897097625,0.0599630996309963,1748
2017-10-31,"East Merrimack","NH","Manchester","Hillsborough","Merrimack",3320,1551,0.0117416829745597,0.0409395973154362,0.0104234527687296,2186
2017-10-31,"Mountain View","WA","Portland","Clark","Vancouver",3321,1579,0.00190355329949239,0.00637348629700446,0.0394996708360764,784
2017-10-31,"Underwood Hills","GA","Atlanta","Fulton","Atlanta",3322,1797,0.0101180438448567,0.0118243243243243,0.0221843003412969,1341
2017-10-31,"Blendon Woods","OH","Columbus","Franklin","Columbus",3323,1596,-0.000626174076393237,0.00440528634361234,0.027027027027027,1426
2017-10-31,"Wilshire Square","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",3324,2531,0.00237623762376238,0.0111865761086696,0.0489017820140903,685
2017-10-31,"Roosevelt","OH","Toledo","Lucas","Toledo",3325,695,0,0.0072463768115942,0.0101744186046512,1739
2017-10-31,"Terra Vista","CA","Bakersfield","Kern","Bakersfield",3326,1645,0.00182704019488429,0.00734843845682792,-0.0300707547169811,1101
2017-10-31,"Conway","FL","Orlando","Orange","Orlando",3327,977,0.00825593395252838,0.00825593395252838,0.0505376344086022,1049
2017-10-31,"Fairview","WI","Milwaukee","Milwaukee","Milwaukee",3328,1174,-0.00424088210347752,-0.0142737195633921,-0.00424088210347752,1482
2017-10-31,"Holden Heights","FL","Orlando","Orange","Orlando",3329,1064,0.00662251655629139,0.0290135396518375,0.0969072164948454,1534
2017-10-31,"Iveywood","CA","San Francisco","Alameda","Oakland",3330,2519,0.00318598168060534,0.0076,0.0682782018659881,898
2017-10-31,"North Point","MO","St. Louis","Saint Louis City","Saint Louis",3331,761,0.00794701986754967,0.0160213618157543,0.00794701986754967,1503
2017-10-31,"Wilson Park","WI","Milwaukee","Milwaukee","Milwaukee",3332,1175,-0.00254668930390492,-0.0240863787375415,-0.00339270568278202,719
2017-10-31,"Town Center","VA","Washington","Fairfax","Reston",3333,1817,0.00888395335924486,0.0162192393736018,0.0225098480585256,1427
2017-10-31,"Glenfair","OR","Portland","Multnomah","Portland",3334,1732,0.00522344747533372,0.0158357771260997,0.0446320868516285,517
2017-10-31,"Leschi","WA","Seattle","King","Seattle",3335,3013,-0.00561056105610561,0.00232867598137059,0.0523925951798812,2259
2017-10-31,"Wildwood","IL","Chicago","Cook","Chicago",3336,2519,-0.00277117973079968,-0.00513428120063191,0.0244001626677511,1578
2017-10-31,"U Street Corridor","DC","Washington","District of Columbia","Washington",3337,2926,0.00136892539356605,0.00136892539356605,-0.00947867298578199,1641
2017-10-31,"Cooper","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3338,1731,-0.00230547550432277,-0.00688468158347677,0.0490909090909091,1473
2017-10-31,"Eastmont","CA","San Francisco","Alameda","Oakland",3339,2574,0.00468384074941452,0.0149842271293375,0.0810583788324234,1033
2017-10-31,"Roosevelt","CA","Riverside","San Bernardino","San Bernardino",3340,1249,0.0064464141821112,0.0129764801297648,0.0451882845188285,917
2017-10-31,"Mondawin","MD","Baltimore","Baltimore City","Baltimore",3341,1180,0.00254885301614274,0.0120068610634648,-0.000846740050804403,1365
2017-10-31,"Lewis and Clark","MT","Missoula","Missoula","Missoula",3342,1433,-0.0117241379310345,-0.0258327668252889,0.0228408279800143,878
2017-10-31,"Benton Park","MO","St. Louis","Saint Louis City","Saint Louis",3343,1077,-0.00554016620498615,-0.0137362637362637,0.00279329608938547,1870
2017-10-31,"El Miradero","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",3344,3664,0.009366391184573,0.0197606456999722,0.0312412046158176,1342
2017-10-31,"Fort Caroline Shores","FL","Jacksonville","Duval","Jacksonville",3345,1532,-0.0116129032258065,-0.0166880616174583,-0.0328282828282828,1151
2017-10-31,"Cresthaven","CA","Sacramento","Placer","Roseville",3346,1752,0.00921658986175115,0.0293772032902468,0.0695970695970696,1181
2017-10-31,"Sunland Village","AZ","Phoenix","Maricopa","Mesa",3347,1251,0.0008,0.00481927710843374,0.0459866220735786,2709
2017-10-31,"Central Menlo Park","CA","San Francisco","San Mateo","Menlo Park",3348,10449,0.00153359532253427,-0.00381351892458766,0.0509957754978878,1371
2017-10-31,"Stuyvesant-Prospect","NJ","Trenton","Mercer","Trenton",3349,1251,0.00320769847634322,-0.000798722044728434,-0.0450381679389313,1177
2017-10-31,"Jefferson","CA","San Francisco","Alameda","Oakland",3350,2873,0.0166312809624912,0.0523809523809524,0.0878455130632336,898
2017-10-31,"Meyer Park","AZ","Phoenix","Maricopa","Tempe",3351,1374,0.00512070226773957,0.0200445434298441,0.0432801822323462,895
2017-10-31,"Westfield","MD","Baltimore","Baltimore City","Baltimore",3352,1452,0.00763358778625954,0.011142061281337,0.0189473684210526,1228
2017-10-31,"Columbia Street Waterfront District","NY","New York","Kings","New York",3353,2771,-0.000721240533717995,-0.000721240533717995,-0.0145803698435277,1427
2017-10-31,"Magnolia Glen","IL","Chicago","Cook","Chicago",3354,1670,0,-0.00948991696322657,-0.0118343195266272,1076
2017-10-31,"East Trenton","NJ","Trenton","Mercer","Trenton",3355,1120,0.0218978102189781,0.0738255033557047,-0.0269331016507385,1036
2017-10-31,"Totem Lake","WA","Seattle","King","Kirkland",3356,1773,0.00169491525423729,0.0125642490005711,0.029616724738676,984
2017-10-31,"North Stonehurst","CA","San Francisco","Alameda","Oakland",3357,2527,0.000395882818685669,0.0108,0.0703091910207539,1022
2017-10-31,"LaSalle College Park","MI","Detroit","Wayne","Detroit",3358,737,0.00135869565217391,0.00820793433652531,-0.00807537012113055,1533
2017-10-31,"Northgate","CO","Colorado Springs","El Paso","Colorado Springs",3359,2132,0.00235072872590503,0.0018796992481203,0.048180924287119,2153
2017-10-31,"Oakland","IL","Chicago","Cook","Chicago",3360,1806,-0.00165837479270315,0.00668896321070234,0.024390243902439,719
2017-10-31,"Wyandotte","KY","Louisville/Jefferson County","Jefferson","Louisville",3361,820,0,0.0110974106041924,0.0663198959687906,1830
2017-10-31,"Eight Mile Wyoming","MI","Detroit","Wayne","Detroit",3362,750,0.00401606425702811,0.00806451612903226,0.00267379679144385,1546
2017-10-31,"Cooper","OK","Tulsa","Tulsa","Tulsa",3363,843,0,-0.00236686390532544,-0.00472255017709563,1355
2017-10-31,"Peachtree Heights West","GA","Atlanta","Fulton","Atlanta",3364,1764,0.00227272727272727,0.0237957051654092,0.00398406374501992,2719
2017-10-31,"White City","FL","Port St. Lucie","Saint Lucie","Fort Pierce",3365,1496,0,0.016304347826087,0.0731707317073171,1663
2017-10-31,"East English Village","MI","Detroit","Wayne","Detroit",3366,789,0.00126903553299492,0.00895140664961637,0,1839
2017-10-31,"Eastland Park-Dixie Plantation","KY","Lexington","Fayette","Lexington",3367,1176,0.00598802395209581,0.0199479618386817,0.0181818181818182,1014
2017-10-31,"Biscayne Point","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",3368,2274,0.0070859167404783,0.0183609493954322,-0.0911270983213429,1339
2017-10-31,"Hedrick Acres","AZ","Tucson","Pima","Tucson",3369,917,0.00658616904500549,0.0338218714768884,0.0788235294117647,1129
2017-10-31,"Michigan Park","DC","Washington","District of Columbia","Washington",3370,2552,-0.00661736084079408,-0.00545596258768511,0.0365556458164094,1622
2017-10-31,"Fox Point","RI","Providence","Providence","Providence",3371,1644,0.0160692212608158,0.0518234165067179,0.0148148148148148,1520
2017-10-31,"Blauvelt","NY","New York","Rockland","Orangetown",3372,2894,-0.00412938747419133,-0.0173174872665535,-0.0222972972972973,1630
2017-10-31,"Forrest Hills","GA","Augusta","Richmond","Augusta",3373,1320,-0.00302114803625378,0.0068649885583524,-0.0185873605947955,1204
2017-10-31,"Northwest Heights","OR","Portland","Multnomah","Portland",3374,3277,-0.0144360902255639,-0.0141395908543923,0.00861803631886734,2649
2017-10-31,"Mount Vernon","CA","Riverside","San Bernardino","San Bernardino",3375,1294,0,0.000773395204949729,0.0368589743589744,909
2017-10-31,"Park Santiago","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",3376,2941,-0.000339904826648538,0.00650239561943874,0.03995756718529,1184
2017-10-31,"Nashboro Village","TN","Nashville","Davidson","Nashville",3377,1274,-0.000784313725490196,0.00473186119873817,0.0340909090909091,1121
2017-10-31,"WoodRidge","WA","Seattle","King","Bellevue",3378,2687,-0.00185735512630015,-0.00812107788851975,0.0447122861586314,1996
2017-10-31,"Ardenwald","OR","Portland","Clackamas","Milwaukie",3379,1854,0,0.0120087336244541,0.077906976744186,1243
2017-10-31,"Walnut Creek","OH","Columbus","Franklin","Columbus",3380,950,0.00635593220338983,0.0160427807486631,0.082004555808656,861
2017-10-31,"South Addition","AK","Anchorage","Anchorage","Anchorage",3381,1940,-0.0025706940874036,-0.00512820512820513,-0.0801327643432907,1975
2017-10-31,"Wayne State","MI","Detroit","Wayne","Detroit",3382,857,0.0166073546856465,0.0337756332931242,0.10012836970475,751
2017-10-31,"Southwest Garden","MO","St. Louis","Saint Louis City","Saint Louis",3383,1056,0.00571428571428571,0.00763358778625954,0.0764525993883792,1989
2017-10-31,"Goodby's Creek","FL","Jacksonville","Duval","Jacksonville",3384,1222,-0.0089213300892133,-0.0137207425343019,0.0141078838174274,1811
2017-10-31,"Pleasantville Area","TX","Houston","Harris","Houston",3385,1142,0.00175438596491228,0.00705467372134039,0.0088339222614841,1243
2017-10-31,"Meadow Village","TX","San Antonio","Bexar","San Antonio",3386,1138,0,0.000879507475813544,0.0326678765880218,1455
2017-10-31,"Eastfield","NC","Charlotte","Mecklenburg","Charlotte",3387,1301,0.00385802469135802,0.0148205928237129,0.0508885298869144,2128
2017-10-31,"Cedonia","MD","Baltimore","Baltimore City","Baltimore",3388,1315,0.00458365164247517,0.0146604938271605,-0.0186567164179104,845
2017-10-31,"Sehome","WA","Bellingham","Whatcom","Bellingham",3389,1555,0.0103963612735543,0.0408299866131191,0.123554913294798,868
2017-10-31,"Highlandtown","MD","Baltimore","Baltimore City","Baltimore",3390,1464,0.00549450549450549,0.0117484450587422,-0.0200803212851406,1272
2017-10-31,"Centretech","CO","Denver","Arapahoe","Aurora",3391,1239,0.00242718446601942,0.0122549019607843,0.0411764705882353,607
2017-10-31,"Navy Yard","DC","Washington","District of Columbia","Washington",3392,2538,0.00316205533596838,0.0019739439399921,-0.00431541781090624,1009
2017-10-31,"River Park","CA","Sacramento","Sacramento","Sacramento",3393,2171,-0.00640732265446224,0.0111783884489986,0.0684055118110236,1498
2017-10-31,"Merriman Valley","OH","Akron","Summit","Akron",3394,1152,0.00261096605744125,0.0114135206321334,-0.0187393526405451,2311
2017-10-31,"Holiday City South","NJ","New York","Ocean","Berkeley",3395,1451,0.00554400554400554,0.0189606741573034,0.0468975468975469,2589
2017-10-31,"McBean","GA","Augusta","Richmond","Augusta",3396,875,0.00459242250287026,0.00690448791714614,-0.00114155251141553,929
2017-10-31,"Johnson Ranch","CA","Sacramento","Placer","Roseville",3397,2404,0.00250208507089241,0.00923593618807725,0.0882752376641014,909
2017-10-31,"Jefferson","TX","San Antonio","Bexar","San Antonio",3398,1270,0.00315955766192733,0.0119521912350598,0.0574521232306411,1057
2017-10-31,"Fairmount","TX","Dallas-Fort Worth","Tarrant","Fort Worth",3399,1655,0.00791717417783191,0.034375,0.0698125404007757,1503
2017-10-31,"Terra Nova","CA","San Diego","San Diego","Chula Vista",3400,2512,0.00159489633173844,0.0104585679806919,0.0358762886597938,889
2017-10-31,"Lathrop Homes","IL","Chicago","Cook","Chicago",3401,2138,-0.00326340326340326,-0.000467508181393174,-0.00279850746268657,1871
2017-10-31,"Milneburg","LA","New Orleans","Orleans","New Orleans",3402,1313,-0.00076103500761035,-0.0150037509377344,-0.0302806499261448,1713
2017-10-31,"Fairwood and Robandee","MO","Kansas City","Jackson","Kansas City",3403,892,0.0045045045045045,0.0124858115777526,0.0264672036823936,1427
2017-10-31,"Cedar Hills Estate","FL","Jacksonville","Duval","Jacksonville",3404,990,0.00405679513184584,0.00609756097560976,0.0122699386503067,1233
2017-10-31,"Chosewood Park","GA","Atlanta","Fulton","Atlanta",3405,1221,0.00825763831544178,0.0426985482493595,0.0544041450777202,495
2017-10-31,"Route 66 West","NM","Albuquerque","Bernalillo","Albuquerque",3406,1093,0.00367309458218549,0.00183318056828598,0,1917
2017-10-31,"Parkside","CA","San Francisco","San Mateo","San Mateo",3407,3872,0.00284900284900285,0.00232979549572871,-0.00641519117269695,1027
2017-10-31,"Nasons Corner","ME","Portland","Cumberland","Portland",3408,1807,0.000553709856035437,0.00556483027267668,0.0768772348033373,1260
2017-10-31,"Port Ivory","NY","New York","Richmond","New York",3409,1947,0.0062015503875969,0.0062015503875969,-0.0269865067466267,708
2017-10-31,"West Portland Park","OR","Portland","Multnomah","Portland",3410,1924,-0.00155682407887909,-0.00875837197320969,0.0136986301369863,1222
2017-10-31,"Downtown","NJ","Trenton","Mercer","Trenton",3411,1340,0.0029940119760479,0.0213414634146341,-0.00297619047619048,669
2017-10-31,"Aviation Sub.","MI","Detroit","Wayne","Detroit",3412,798,0.00377358490566038,0.010126582278481,0.025706940874036,1531
2017-10-31,"McGovern Park","WI","Milwaukee","Milwaukee","Milwaukee",3413,942,0.00748663101604278,0.00533617929562433,0.0183783783783784,1104
2017-10-31,"Artisan","CA","Bakersfield","Kern","Bakersfield",3414,1650,0.00303951367781155,0.00671140939597316,-0.0288404944084756,624
2017-10-31,"The Eye","MI","Detroit","Wayne","Detroit",3415,755,0.00666666666666667,0.00801068090787717,-0.0270618556701031,1524
2017-10-31,"South Abbott","NY","Buffalo","Erie","Buffalo",3416,1206,-0.0106644790812141,-0.0114754098360656,0.0523560209424084,1274
2017-10-31,"Colonial Hills","NE","Lincoln","Lancaster","Lincoln",3417,1416,-0.00561797752808989,-0.000705716302046577,0.00141442715700141,1561
2017-10-31,"Old North Boulder","CO","Boulder","Boulder","Boulder",3418,2618,0.00421940928270042,0.016304347826087,-0.0165289256198347,1349
2017-10-31,"Candler Park","GA","Atlanta","Fulton","Atlanta",3419,2509,0.00119712689545092,-0.0122047244094488,0.018262987012987,1445
2017-10-31,"Chevy Chase","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",3420,3860,0.000259134490800726,0.00468505986465383,0.0633608815426997,1406
2017-10-31,"Second Creek","AL","Mobile","Mobile","Mobile",3421,1398,0.0204379562043796,0.0471910112359551,0.0332594235033259,928
2017-10-31,"Downtown","WA","Seattle","King","Redmond",3422,2398,0,0.00208942749686586,0.0278611230175739,1322
2017-10-31,"Timber Ridge","TX","San Antonio","Bexar","San Antonio",3423,1295,0.00154679040989946,-0.000771604938271605,0.0294117647058823,1166
2017-10-31,"Cascade Highlands","WA","Portland","Clark","Vancouver",3424,1688,0.0053603335318642,0.00956937799043062,0.0497512437810945,837
2017-10-31,"Lincoln","WA","Portland","Clark","Vancouver",3425,1671,0.00662650602409639,0.0226438188494492,0.0569259962049336,1253
2017-10-31,"Greenway","DC","Washington","District of Columbia","Washington",3426,1934,0.00624349635796046,0.0276301806588735,0.0281765018607124,685
2017-10-31,"Walnut Park East","MO","St. Louis","Saint Louis City","Saint Louis",3427,692,0.00435413642960813,0.00581395348837209,0.00727802037845706,1763
2017-10-31,"Bloomingdale","IN","Fort Wayne","Allen","Fort Wayne",3428,636,0,0.0015748031496063,0.0617696160267112,1289
2017-10-31,"Bryn Mawr","FL","Orlando","Orange","Orlando",3429,1338,-0.00149253731343284,0.00828937452901281,0.0174904942965779,1284
2017-10-31,"South Turpin Hill","GA","Augusta","Richmond","Augusta",3430,688,0.00584795321637427,0.0147492625368732,0.0408472012102874,900
2017-10-31,"West Side","GA","Augusta","Richmond","Augusta",3431,888,0.00794551645856981,0.0195177956371986,-0.00336700336700337,1294
2017-10-31,"Country Club","CA","Stockton","San Joaquin","Stockton",3432,1373,0.00733675715333823,0.021577380952381,0.0768627450980392,1399
2017-10-31,"Finley Farms","AZ","Phoenix","Maricopa","Gilbert",3433,1495,0.00537995965030262,0.00673400673400673,0.012186865267434,1223
2017-10-31,"Parkwood Maintenance","TX","San Antonio","Bexar","San Antonio",3434,1479,0.00543847722637661,0.0185950413223141,0.0364400840925018,1325
2017-10-31,"Coliseum","CA","San Francisco","Alameda","Oakland",3435,2586,0.0058343057176196,0.0193141505715412,0.100425531914894,520
2017-10-31,"Pawtuckett","NC","Charlotte","Mecklenburg","Charlotte",3436,1108,0,0.00271493212669683,0.058261700095511,1655
2017-10-31,"Cherrydale","VA","Washington","Arlington","Arlington",3437,3663,-0.00272257010618023,0.0057660626029654,0.029800393590104,1038
2017-10-31,"Kirkman South","FL","Orlando","Orange","Orlando",3438,1122,0.00718132854578097,0.0303030303030303,0.0757430488974113,1500
2017-10-31,"Sherwood Forest","NC","Charlotte","Mecklenburg","Charlotte",3439,1999,-0.0108857001484414,-0.0253534861043393,0.00908632004038364,1456
2017-10-31,"Quail Hollow","NC","Charlotte","Mecklenburg","Charlotte",3440,1622,0,0.0043343653250774,0.0220541902961563,1981
2017-10-31,"Southwest","GA","Atlanta","Fulton","Atlanta",3441,1138,0.0106571936056838,0.0345454545454545,0.0869149952244508,1042
2017-10-31,"Wrigleyville","IL","Chicago","Cook","Chicago",3442,2070,0.00145137880986938,0.00436681222707424,-0.0212765957446809,1641
2017-10-31,"Seven Oaks","CA","Bakersfield","Kern","Bakersfield",3443,2528,-0.00118530225207428,-0.0151928320997273,-0.0101801096319499,1533
2017-10-31,"Westchester","NC","Charlotte","Mecklenburg","Charlotte",3444,1001,0.0080563947633434,0.0214285714285714,0.0615058324496288,1243
2017-10-31,"Harrisburg - Manchester","TX","Houston","Harris","Houston",3445,1172,-0.00340136054421769,-0.0025531914893617,0.0147186147186147,815
2017-10-31,"Jefferson Heights","TX","San Antonio","Bexar","San Antonio",3446,940,0.00106496272630458,0.0129310344827586,0.0609480812641084,1124
2017-10-31,"East Hills","MI","Grand Rapids","Kent","Grand Rapids",3447,1367,-0.0115690527838033,-0.00798258345428157,0.030920060331825,1381
2017-10-31,"Valverde","CO","Denver","Denver","Denver",3448,1649,-0.00362537764350453,-0.00121138703815869,0.0048750761730652,894
